Season,TeamID,E/W,Conference Finalist,W/L,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,Age,MOV,Pace,eFG%,Attendance,Standings_Bucket
1998,27,1.0,0.0,2.1538461538461537,35.3,75.5,3.7,10.5,18.2,26.4,12.0,32.2,22.4,6.3,6.9,16.1,21.1,92.5,28.7,3.99,88.4,0.493,783455,1.0
1998,6,0.0,0.0,1.3428571428571427,34.4,75.7,3.6,9.8,20.2,26.7,11.6,28.4,23.1,9.9,5.1,17.3,23.6,92.5,24.6,2.73,89.9,0.478,694629,1.0
1998,20,0.0,0.0,1.1025641025641026,34.9,78.2,4.7,13.9,17.1,22.1,11.9,29.7,21.8,7.7,3.4,15.2,23.7,91.6,30.2,2.46,88.2,0.476,810283,1.0
1998,7,1.0,0.0,0.3225806451612903,35.1,82.4,5.1,14.4,16.0,21.2,12.3,27.8,18.7,7.9,5.7,14.4,20.0,91.4,26.3,-6.11,89.9,0.458,503936,2.0
1998,22,0.0,0.0,1.0,33.8,78.7,3.6,11.1,18.9,26.1,14.4,26.9,20.7,7.9,5.4,15.3,19.7,90.1,30.8,-1.07,87.1,0.452,667322,2.0
1998,8,1.0,0.0,0.15492957746478872,32.6,78.2,3.5,10.9,20.2,26.2,12.7,26.3,18.9,8.1,4.8,16.0,23.6,89.0,26.5,-11.78,89.7,0.44,380590,2.0
1998,10,1.0,0.0,0.3015873015873016,34.7,83.9,2.3,8.5,16.6,23.3,15.7,30.2,20.8,7.6,5.5,16.7,22.7,88.3,25.9,-9.12,91.4,0.4270000000000001,444922,2.0
1997,5,0.0,1.0,5.307692307692308,40.0,84.4,6.4,17.1,16.8,22.5,15.1,30.0,26.1,8.7,4.0,13.5,19.7,103.1,30.7,10.8,90.0,0.511,978457,0.0
1997,29,1.0,1.0,3.555555555555556,38.2,75.8,4.1,11.0,22.7,29.5,10.8,29.4,26.8,9.1,5.1,15.4,24.2,103.1,29.6,8.79,90.0,0.53,811439,0.0
1997,24,1.0,0.0,0.9523809523809524,38.3,81.8,6.4,17.4,19.7,25.9,11.2,29.0,25.2,8.1,3.9,14.4,21.1,102.8,28.5,0.66,93.2,0.508,779940,1.0
1997,21,1.0,0.0,2.28,36.5,78.2,6.8,19.3,21.0,28.0,12.3,27.7,23.5,11.0,4.7,15.0,22.0,100.9,30.0,7.68,90.3,0.51,699952,0.0
1997,11,1.0,1.0,2.28,37.0,79.1,8.2,22.4,18.3,24.3,11.3,31.3,24.5,8.4,4.2,16.6,19.6,100.6,30.8,4.48,91.6,0.52,667685,0.0
1997,2,0.0,0.0,0.22388059701492535,37.4,85.0,5.7,16.2,20.1,26.8,13.4,26.7,21.9,9.9,3.8,16.4,23.4,100.6,26.1,-7.33,95.8,0.474,664022,2.0
1997,23,0.0,0.0,0.36666666666666653,36.6,83.5,5.3,16.5,21.7,29.9,15.5,28.7,20.7,8.3,4.8,17.5,21.1,100.2,25.5,-6.54,95.3,0.47,610974,2.0
1997,14,1.0,0.0,2.1538461538461537,36.8,81.0,6.7,18.3,19.7,28.4,13.3,29.4,22.5,9.0,7.0,14.9,22.2,100.0,26.5,4.27,91.1,0.496,697159,0.0
1997,10,1.0,0.0,0.5769230769230769,36.5,80.1,5.9,16.6,20.7,26.6,13.2,27.5,22.2,7.5,4.4,17.2,21.8,99.6,26.7,-4.71,91.9,0.493,621844,2.0
1997,30,0.0,0.0,1.1578947368421053,39.1,81.4,4.0,12.2,17.1,24.1,12.3,29.5,23.4,8.7,4.9,15.7,22.1,99.4,25.9,1.62,92.4,0.505,700646,1.0
1997,25,1.0,0.0,1.4848484848484849,36.6,78.8,6.1,17.1,19.7,27.6,12.9,30.4,20.9,7.8,5.3,16.5,23.5,99.0,26.4,4.17,90.9,0.503,852798,1.0
1997,4,0.0,0.0,1.9285714285714288,36.4,77.3,7.2,16.9,18.8,24.2,11.1,28.0,24.6,7.3,4.3,14.7,20.8,98.9,29.1,1.87,88.6,0.518,985722,1.0
1997,8,1.0,0.0,0.3442622950819672,35.8,81.5,7.8,20.9,18.5,24.3,12.1,29.9,23.0,6.1,5.9,16.6,21.8,97.8,28.6,-6.28,92.4,0.486,340486,2.0
1997,3,0.0,0.0,0.4642857142857143,36.5,86.5,5.9,16.7,18.3,24.8,17.2,29.0,21.0,8.3,5.9,15.7,22.7,97.2,26.8,-4.56,92.4,0.456,670628,2.0
1997,13,1.0,0.0,0.7826086956521741,36.5,81.7,5.8,16.3,18.5,25.3,13.3,27.3,20.3,8.9,5.4,16.0,24.0,97.2,25.5,-2.35,91.3,0.482,232895,1.0
1997,26,1.0,0.0,0.7083333333333334,36.6,80.6,5.0,12.9,18.2,25.2,13.4,28.1,21.9,7.2,4.4,16.2,23.7,96.4,27.4,-3.38,91.0,0.485,709993,2.0
1997,18,1.0,0.0,0.9523809523809524,35.8,78.5,4.5,13.3,20.0,26.6,11.7,28.1,22.9,7.5,6.8,15.2,22.2,96.1,26.3,-1.48,90.7,0.485,697727,1.0
1997,28,0.0,0.0,0.5769230769230769,35.3,80.9,7.2,19.8,17.6,24.5,13.8,27.5,20.9,8.8,6.3,16.4,23.0,95.5,25.1,-3.12,90.6,0.481,744550,2.0
1997,20,0.0,0.0,2.28,35.1,75.9,5.7,15.8,19.3,25.8,11.9,30.7,22.1,7.7,4.6,17.8,24.8,95.4,29.7,3.12,90.5,0.501,790520,0.0
1997,12,0.0,0.0,0.9069767441860463,34.8,76.3,5.2,13.8,20.6,28.5,12.5,29.1,21.3,7.1,4.8,16.3,24.1,95.4,27.9,0.98,89.0,0.49,636735,2.0
1997,17,0.0,0.0,0.6734693877551021,36.2,76.9,4.0,11.2,19.0,25.7,11.6,27.6,19.6,7.7,4.2,15.7,23.1,95.3,27.3,-1.89,89.5,0.496,634999,2.0
1997,16,0.0,1.0,2.9047619047619047,34.4,76.0,8.3,22.7,17.7,24.7,11.7,29.3,21.2,7.9,5.4,15.9,23.4,94.8,27.2,5.49,88.2,0.507,615160,0.0
1997,1,0.0,0.0,2.1538461538461537,34.3,76.9,8.0,22.4,18.2,23.8,12.5,28.7,19.0,8.5,5.2,15.0,19.4,94.8,28.8,5.44,86.8,0.498,549414,0.0
1997,9,0.0,0.0,1.9285714285714288,34.5,74.3,7.1,18.3,18.1,24.3,10.5,28.0,19.0,7.7,3.5,12.7,20.1,94.2,28.2,5.24,84.5,0.512,784234,1.0
1997,22,0.0,0.0,1.2162162162162162,34.6,79.2,6.9,20.3,18.0,24.1,13.1,27.1,20.6,8.5,4.4,15.2,20.0,94.1,29.4,-0.35,88.3,0.481,711311,1.0
1997,7,1.0,0.0,0.4137931034482759,34.3,78.7,5.2,16.0,16.8,23.4,12.7,27.6,20.3,8.0,4.3,16.1,21.9,90.6,27.1,-6.35,89.0,0.469,619178,2.0
1997,27,1.0,0.0,0.3225806451612903,34.5,77.9,4.6,14.4,16.9,23.5,13.4,26.0,20.3,7.9,5.3,15.2,21.5,90.5,29.9,-7.88,87.3,0.472,706641,2.0
1997,15,1.0,0.0,0.2058823529411765,34.4,78.7,5.4,15.5,15.0,21.1,12.5,26.3,22.7,8.0,5.7,15.9,21.4,89.2,25.0,-10.23,88.4,0.471,683442,2.0
1997,6,0.0,0.0,1.05,33.0,72.8,5.9,15.7,15.6,21.6,11.1,26.3,20.9,8.0,3.8,14.5,23.0,87.5,26.7,1.84,82.9,0.493,692684,2.0
1996,5,0.0,1.0,7.2,40.2,84.0,6.6,16.5,18.2,24.4,15.2,29.4,24.8,9.1,4.2,14.3,22.0,105.2,29.9,12.24,91.1,0.517,969149,0.0
1996,21,1.0,1.0,3.555555555555556,37.5,78.1,7.1,19.5,22.5,29.6,11.6,29.9,24.4,10.8,4.8,17.6,24.0,104.5,29.6,7.79,93.8,0.526,697301,0.0
1996,22,0.0,1.0,2.727272727272727,39.1,81.0,7.6,20.1,18.8,27.2,11.8,29.3,25.4,8.1,5.0,14.1,20.8,104.5,27.7,5.56,91.8,0.529,707168,0.0
1996,24,1.0,0.0,1.0,38.5,81.4,4.0,12.0,23.3,30.1,12.3,30.5,24.4,7.6,4.0,14.7,21.7,104.3,27.9,0.33,93.2,0.498,779943,1.0
1996,2,0.0,0.0,0.6734693877551021,38.6,84.7,6.6,17.7,19.9,27.9,12.8,29.6,21.9,8.0,5.0,15.9,24.9,103.6,26.3,-3.4,96.2,0.494,730842,2.0
1996,27,1.0,0.0,2.565217391304348,38.4,80.5,6.3,16.1,20.3,27.6,11.4,31.5,24.9,7.9,6.5,14.6,22.2,103.4,29.4,6.3,93.3,0.516,782701,0.0
1996,14,1.0,0.0,1.827586206896552,39.2,81.8,5.8,16.6,18.6,25.0,12.1,28.1,25.4,8.8,6.3,14.2,20.8,102.9,27.1,4.45,92.4,0.515,649634,0.0
1996,4,0.0,0.0,1.0,37.9,80.7,7.1,18.5,19.9,25.8,12.0,27.5,23.3,7.1,3.4,15.1,22.1,102.8,27.8,-0.57,91.6,0.514,985722,2.0
1996,7,1.0,0.0,0.4642857142857143,38.1,90.6,9.0,24.9,17.4,24.1,17.2,29.0,23.3,7.8,4.2,15.5,22.4,102.5,25.1,-4.9,95.4,0.47,684138,2.0
1996,30,0.0,0.0,0.9069767441860463,39.0,80.7,6.0,14.8,18.4,25.3,11.3,28.4,22.1,7.2,6.2,16.2,24.2,102.5,24.8,1.06,93.7,0.521,669598,2.0
1996,11,1.0,0.0,1.4117647058823528,37.5,81.0,7.8,21.5,19.6,25.7,11.2,29.9,24.2,7.9,5.8,15.2,21.4,102.5,29.0,1.74,93.2,0.512,667840,1.0
1996,29,1.0,1.0,2.0370370370370368,38.2,78.3,4.6,12.4,21.6,28.1,12.1,28.9,26.1,8.1,5.1,14.8,25.0,102.5,29.5,6.59,90.0,0.517,813073,0.0
1996,10,1.0,0.0,0.7826086956521741,37.3,81.7,5.5,14.6,21.6,28.5,14.3,27.9,23.0,8.6,5.7,16.4,22.4,101.6,27.0,-1.45,93.4,0.489,616025,2.0
1996,26,1.0,0.0,0.9069767441860463,36.2,79.2,5.6,14.6,21.5,29.4,13.6,28.6,22.3,7.8,5.3,17.6,26.0,99.5,26.6,-2.71,93.4,0.493,709999,1.0
1996,13,1.0,0.0,0.5471698113207547,38.1,80.7,6.2,16.8,17.0,24.2,11.9,26.7,20.4,8.6,5.0,16.5,24.5,99.4,25.2,-3.6,93.2,0.511,405495,2.0
1996,25,1.0,0.0,1.1578947368421053,37.4,81.6,5.9,16.6,18.7,28.3,14.1,31.4,21.5,7.2,5.1,16.8,22.7,99.3,28.1,2.35,92.6,0.494,848055,1.0
1996,12,0.0,0.0,1.7333333333333334,36.3,75.7,4.4,11.9,22.2,29.5,12.3,27.6,23.4,7.1,3.9,16.3,24.8,99.3,29.4,3.24,89.3,0.509,673967,0.0
1996,1,0.0,0.0,1.2777777777777777,36.4,81.3,6.9,19.5,18.6,24.5,14.4,26.2,19.6,9.4,3.9,15.0,20.9,98.3,28.1,1.22,89.6,0.49,496668,1.0
1996,18,1.0,0.0,0.4642857142857143,36.3,79.0,3.4,10.5,21.9,28.2,12.0,27.7,22.8,7.9,5.9,17.4,24.3,97.9,26.4,-5.35,93.5,0.48,585669,2.0
1996,8,1.0,0.0,0.7446808510638298,36.6,81.2,4.8,14.0,19.7,26.5,12.9,30.3,22.6,6.4,7.3,15.4,23.0,97.7,26.8,-2.71,92.2,0.481,675425,2.0
1996,28,0.0,0.0,0.3442622950819672,37.6,80.5,5.0,14.2,17.2,23.8,13.1,27.0,23.5,9.1,6.0,18.8,24.2,97.5,26.2,-7.51,93.2,0.499,950330,2.0
1996,20,0.0,0.0,1.3428571428571427,36.6,77.8,5.9,15.7,18.0,23.8,10.1,29.9,22.2,7.9,4.6,15.5,22.7,97.2,30.4,2.32,91.0,0.509,810283,1.0
1996,16,0.0,0.0,1.05,35.4,77.4,6.7,17.8,18.9,26.7,12.2,30.4,21.4,7.0,5.4,17.0,26.3,96.5,27.4,1.43,91.1,0.501,606088,1.0
1996,17,0.0,0.0,0.43859649122807015,37.0,79.1,4.4,12.9,17.2,23.3,11.9,26.4,21.4,7.1,3.7,15.8,23.7,95.6,27.5,-5.3,90.2,0.495,647088,2.0
1996,9,0.0,0.0,1.2777777777777777,34.3,74.7,6.6,16.5,20.2,26.9,10.8,29.8,19.6,6.2,4.3,14.8,23.8,95.4,26.8,2.5,87.7,0.504,730573,1.0
1996,23,0.0,0.0,0.28125,34.1,78.3,6.0,17.5,20.3,27.6,12.6,26.4,19.9,7.8,5.1,17.2,21.7,94.5,26.1,-10.0,92.2,0.474,476016,2.0
1996,3,0.0,0.0,0.5769230769230769,35.1,82.3,3.0,9.1,20.4,27.4,16.5,30.5,21.4,7.6,7.0,16.8,22.9,93.7,27.4,-4.23,90.9,0.445,638144,2.0
1996,6,0.0,0.0,1.3428571428571427,33.7,73.1,7.3,19.3,16.5,21.6,10.6,25.1,22.2,8.2,4.1,13.1,20.5,91.1,27.5,2.59,82.3,0.51,730095,0.0
1996,15,1.0,0.0,0.22388059701492535,33.8,79.1,4.5,13.8,17.6,24.4,11.7,26.5,20.8,8.9,4.1,16.4,22.6,89.8,27.2,-9.98,91.0,0.456,654013,2.0
1995,22,0.0,1.0,2.28,42.2,84.1,6.4,17.2,20.1,30.1,14.0,30.0,27.8,8.2,6.0,15.8,21.0,110.9,26.6,7.06,95.1,0.539,656410,0.0
1995,24,1.0,0.0,2.565217391304348,40.9,85.0,7.1,19.3,21.7,28.7,12.5,29.3,26.8,8.4,3.8,14.2,22.4,110.6,29.2,3.88,95.9,0.524,779943,0.0
1995,21,1.0,0.0,2.28,40.4,82.2,6.0,15.9,23.7,31.3,13.0,28.5,25.8,11.2,4.8,15.8,25.2,110.4,28.7,8.18,95.5,0.527,633604,0.0
1995,27,1.0,1.0,3.1,39.5,81.5,5.3,14.1,22.4,30.3,12.5,32.5,23.4,8.0,5.6,15.2,22.8,106.6,29.0,5.96,94.6,0.516,920413,0.0
1995,29,1.0,0.0,2.727272727272727,39.5,77.3,3.7,9.8,23.6,30.3,10.7,29.4,27.5,9.2,4.8,15.7,24.9,106.4,29.6,7.99,92.6,0.535,811159,0.0
1995,10,1.0,0.0,0.4642857142857143,39.2,83.8,6.7,19.5,20.6,29.2,13.4,28.9,24.6,7.9,4.8,18.3,22.0,105.7,26.0,-5.41,97.9,0.508,616025,2.0
1995,14,1.0,0.0,1.4117647058823528,40.0,86.4,6.4,18.2,18.6,25.3,13.7,28.2,25.3,9.1,6.9,15.2,23.6,105.1,25.9,-0.22,95.2,0.5,591125,1.0
1995,11,1.0,1.0,1.3428571428571427,38.5,80.2,7.9,21.4,18.6,24.9,10.7,29.8,25.1,8.8,6.3,16.1,20.9,103.5,28.5,2.12,94.2,0.529,653389,1.0
1995,7,1.0,0.0,0.7826086956521741,39.4,89.5,4.7,14.6,19.8,27.0,18.5,29.7,23.7,7.1,4.2,16.4,22.1,103.2,24.3,-2.9,94.7,0.466,678433,2.0
1995,25,1.0,0.0,1.1578947368421053,39.2,87.0,5.6,15.4,19.0,27.2,16.5,29.8,22.5,8.1,5.7,14.8,24.7,103.1,29.3,3.82,93.8,0.483,529759,1.0
1995,2,0.0,0.0,0.7446808510638298,38.8,83.5,4.4,12.0,20.8,27.7,14.1,28.3,21.7,7.5,4.4,15.9,24.1,102.8,27.2,-1.88,94.0,0.491,606070,1.0
1995,5,0.0,0.0,1.3428571428571427,38.9,81.8,5.4,14.5,18.3,25.2,13.5,28.0,24.0,9.7,4.3,15.8,23.9,101.5,28.1,4.83,92.0,0.509,926218,1.0
1995,8,1.0,0.0,1.0,37.8,78.8,5.0,14.1,20.7,28.1,12.7,29.3,22.4,8.0,7.1,16.8,25.2,101.3,26.6,0.84,91.5,0.511,704011,1.0
1995,16,0.0,0.0,0.64,38.3,82.2,5.3,14.4,19.1,26.0,13.3,27.7,21.7,8.1,3.6,15.7,24.4,101.1,27.1,-1.63,92.9,0.499,598761,2.0
1995,4,0.0,0.0,1.5625,37.2,78.5,6.8,17.2,19.4,24.9,10.1,29.2,25.3,7.6,4.9,14.9,20.5,100.6,28.0,3.28,91.2,0.517,971618,0.0
1995,30,0.0,0.0,0.3442622950819672,38.7,84.1,5.3,15.4,17.8,24.5,12.7,27.1,21.3,7.9,4.9,15.9,23.8,100.5,24.5,-5.6,94.5,0.4920000000000001,689463,2.0
1995,17,0.0,0.0,0.7083333333333334,36.9,80.3,6.0,16.5,19.6,27.5,13.0,26.7,21.2,8.2,4.4,17.0,22.7,99.3,25.7,-4.37,92.7,0.496,670720,2.0
1995,12,0.0,1.0,1.7333333333333334,36.4,76.2,4.6,12.0,21.9,29.1,12.8,27.9,22.9,8.6,4.4,16.3,23.6,99.2,28.7,3.7,90.0,0.507,654428,0.0
1995,26,1.0,0.0,0.9069767441860463,36.9,78.8,4.4,12.6,20.1,28.3,13.1,28.4,22.2,7.9,5.6,17.7,24.9,98.2,26.4,-1.0,92.3,0.496,709997,2.0
1995,20,0.0,0.0,2.0370370370370368,36.4,78.0,6.5,17.6,18.9,25.8,11.3,30.2,25.1,7.2,4.7,15.9,25.6,98.2,29.4,3.11,91.2,0.508,810283,0.0
1995,9,0.0,0.0,0.5185185185185185,37.3,80.9,6.0,17.0,17.5,23.7,11.7,26.9,22.8,8.6,5.1,16.1,26.2,98.2,26.9,-7.29,93.2,0.499,719090,2.0
1995,3,0.0,0.0,0.5769230769230769,35.8,82.2,5.0,15.8,21.3,28.1,14.8,31.3,23.0,6.6,6.7,15.9,22.5,98.1,27.5,-3.13,92.3,0.467,684102,2.0
1995,13,1.0,0.0,0.26153846153846155,37.3,84.0,4.0,12.8,18.0,25.4,13.0,25.3,22.0,9.6,5.3,16.3,26.2,96.7,24.9,-9.16,94.3,0.468,438244,2.0
1995,1,0.0,0.0,1.05,36.4,81.5,6.6,19.3,17.2,23.8,13.5,27.7,21.4,9.0,5.0,14.9,22.0,96.6,28.2,1.28,89.8,0.487,504807,1.0
1995,23,0.0,0.0,0.4137931034482759,36.0,80.2,4.3,11.4,19.1,25.9,13.5,27.2,19.1,7.8,7.0,16.5,22.4,95.4,25.1,-5.07,91.0,0.475,507806,2.0
1995,18,1.0,0.0,0.3442622950819672,34.0,75.8,3.9,12.4,22.2,28.7,10.8,25.5,21.7,7.4,4.9,17.1,25.3,94.2,25.4,-9.0,91.4,0.475,603518,2.0
1995,6,0.0,0.0,1.1025641025641026,33.6,76.3,4.9,12.6,18.4,24.2,12.7,27.3,20.4,7.7,4.3,14.3,20.7,90.5,28.3,0.62,84.8,0.472,833850,1.0
1994,24,1.0,0.0,2.1538461538461537,41.8,86.3,4.2,12.7,20.4,28.1,14.9,29.9,27.6,9.1,5.6,15.9,20.0,108.2,28.7,4.84,96.7,0.509,779952,0.0
1994,10,1.0,0.0,1.5625,42.8,87.1,3.5,10.5,18.6,28.1,14.4,29.2,26.8,9.8,6.2,17.5,21.8,107.9,25.0,1.74,99.1,0.512,616025,1.0
1994,25,1.0,0.0,1.3428571428571427,41.1,90.6,3.3,9.4,21.7,29.2,15.9,30.0,25.2,9.1,5.0,14.8,22.3,107.3,28.6,2.63,98.8,0.472,528408,1.0
1994,4,0.0,0.0,1.0,41.2,86.6,4.1,11.2,19.9,26.0,12.4,30.2,27.0,8.8,4.8,15.4,21.3,106.5,27.6,-0.22,97.5,0.5,971609,2.0
1994,21,1.0,0.0,3.3157894736842106,40.7,84.2,3.0,8.8,21.6,29.0,14.0,27.2,25.8,12.8,4.5,15.4,23.3,105.9,28.1,9.09,95.1,0.501,601369,0.0
1994,22,0.0,0.0,1.5625,40.7,83.9,4.8,13.9,19.4,28.6,14.4,28.7,25.2,8.3,5.6,16.2,20.9,105.7,25.8,3.89,95.2,0.514,626931,0.0
1994,16,0.0,0.0,1.05,39.0,84.1,4.1,12.2,21.3,27.1,15.1,29.4,22.6,7.8,4.6,16.0,24.7,103.4,26.0,2.67,93.8,0.488,617242,1.0
1994,3,0.0,0.0,1.2162162162162162,38.6,86.8,2.7,8.3,23.2,30.4,15.9,31.2,23.2,8.5,7.0,14.6,20.6,103.2,26.6,2.2,95.5,0.461,658304,1.0
1994,13,1.0,0.0,0.4909090909090909,40.8,87.4,3.1,10.1,18.4,26.0,13.7,29.4,26.5,9.8,5.1,18.0,21.6,103.0,27.0,-5.72,99.6,0.484,471034,2.0
1994,29,1.0,1.0,1.827586206896552,39.1,82.1,2.2,6.8,21.5,29.0,12.9,29.1,26.6,9.2,4.4,14.5,24.2,101.9,29.4,4.22,93.1,0.49,814502,1.0
1994,1,0.0,0.0,2.28,39.6,85.8,3.3,10.1,19.0,25.2,15.2,29.5,25.1,11.2,5.5,15.3,19.8,101.4,28.7,5.27,94.2,0.48,537547,0.0
1994,6,0.0,0.0,1.3428571428571427,38.2,82.1,3.6,9.9,21.2,27.5,13.3,28.7,25.0,8.6,5.2,13.9,20.7,101.2,27.9,4.02,91.7,0.487,753686,1.0
1994,11,1.0,1.0,2.4166666666666665,39.0,82.1,5.2,15.7,17.9,24.1,11.3,31.9,25.5,8.7,5.9,16.3,20.1,101.1,28.1,4.32,95.0,0.507,615227,0.0
1994,26,1.0,0.0,0.5185185185185185,38.8,85.7,3.1,8.9,20.4,28.0,13.7,28.6,24.7,8.2,4.3,16.3,24.1,101.1,26.7,-5.77,97.5,0.471,710497,2.0
1994,12,0.0,1.0,1.3428571428571427,38.6,79.5,2.2,6.1,21.5,29.1,13.8,29.4,25.1,8.6,5.6,17.6,24.1,101.0,27.2,3.45,93.3,0.5,531812,1.0
1994,2,0.0,0.0,0.64,40.6,86.1,1.7,5.8,17.8,24.4,12.6,29.0,23.5,8.2,5.4,15.1,22.5,100.8,27.8,-4.28,95.6,0.482,604867,2.0
1994,14,1.0,0.0,0.6734693877551021,40.1,89.2,2.9,9.8,17.2,24.0,15.4,26.9,24.2,9.2,5.6,14.6,22.9,100.4,26.5,-4.29,95.5,0.466,545915,2.0
1994,30,0.0,0.0,0.4137931034482759,39.0,83.2,2.7,9.1,19.7,26.4,13.1,26.7,22.2,8.5,3.9,17.1,20.9,100.4,25.8,-7.38,95.9,0.484,619756,2.0
1994,8,1.0,0.0,1.05,38.5,82.7,2.1,7.3,21.2,29.5,13.5,31.2,21.5,8.3,8.4,17.3,23.5,100.3,24.8,1.49,96.1,0.478,673738,1.0
1994,27,1.0,0.0,2.0370370370370368,38.8,81.6,3.0,8.7,19.5,26.2,14.5,31.7,23.1,6.8,5.5,14.6,20.3,100.0,29.0,5.26,90.1,0.494,904190,0.0
1994,20,0.0,1.0,2.28,37.8,82.1,3.9,11.1,19.1,25.6,14.3,31.0,25.2,9.2,4.7,16.6,24.4,98.5,28.9,6.99,92.8,0.483,810193,0.0
1994,5,0.0,0.0,2.0370370370370368,39.6,83.1,2.8,8.0,16.0,22.7,13.9,29.2,25.6,9.0,4.3,15.9,21.3,98.0,27.7,3.09,91.9,0.493,760816,0.0
1994,23,0.0,0.0,0.43859649122807015,37.8,83.2,3.9,11.5,18.4,25.8,12.3,29.2,22.3,8.1,6.4,16.7,18.1,98.0,27.2,-7.62,95.7,0.478,491769,2.0
1994,9,0.0,0.0,0.3225806451612903,38.6,85.6,4.4,12.7,15.3,20.9,12.5,28.3,21.5,7.3,3.8,15.1,23.6,96.9,27.5,-7.78,94.2,0.477,806641,2.0
1994,17,0.0,0.0,0.3225806451612903,37.1,83.0,4.0,12.4,18.7,26.6,13.7,26.3,23.7,9.8,5.0,16.4,22.2,96.9,26.1,-6.48,94.5,0.471,634047,2.0
1994,18,1.0,0.0,0.3225806451612903,36.4,79.7,2.2,6.8,21.7,28.1,12.1,28.6,24.0,7.3,5.4,18.0,24.6,96.7,26.2,-6.93,94.7,0.471,733419,2.0
1994,7,1.0,0.0,0.18840579710144928,37.3,86.2,2.9,9.4,17.7,23.7,15.5,26.2,19.9,9.4,3.6,17.0,24.5,95.1,25.3,-8.7,94.5,0.449,526414,2.0
